America/Nuuk,minutes,SSH,min,max
2023-01-04 17:00:00-03:00,34320.0,-38.87935020306421,,
2023-01-04 17:01:00-03:00,34321.0,-39.09425826409708,,
2023-01-04 17:02:00-03:00,34322.0,-39.306008155980734,,
2023-01-04 17:03:00-03:00,34323.0,-39.514595273647544,,
2023-01-04 17:04:00-03:00,34324.0,-39.720015238348886,,
2023-01-04 17:05:00-03:00,34325.0,-39.922263913232946,,
2023-01-04 17:06:00-03:00,34326.0,-40.12133739124842,,
2023-01-04 17:07:00-03:00,34327.0,-40.31723200422773,,
2023-01-04 17:08:00-03:00,34328.0,-40.509944444577286,,
2023-01-04 17:09:00-03:00,34329.0,-40.69947125463104,,
2023-01-04 17:10:00-03:00,34330.0,-40.885809601272754,,
2023-01-04 17:11:00-03:00,34331.0,-41.068956753304654,,
2023-01-04 17:12:00-03:00,34332.0,-41.24891021982624,,
2023-01-04 17:13:00-03:00,34333.0,-41.42566774103208,,
2023-01-04 17:14:00-03:00,34334.0,-41.599227293126724,,
2023-01-04 17:15:00-03:00,34335.0,-41.76958709084415,,
2023-01-04 17:16:00-03:00,34336.0,-41.93674557901437,,
2023-01-04 17:17:00-03:00,34337.0,-42.10070144356129,,
2023-01-04 17:18:00-03:00,34338.0,-42.261453599642756,,
2023-01-04 17:19:00-03:00,34339.0,-42.419001199792675,,
2023-01-04 17:20:00-03:00,34340.0,-42.57334363421962,,
2023-01-04 17:21:00-03:00,34341.0,-42.72448052153322,,
2023-01-04 17:22:00-03:00,34342.0,-42.87241172276736,,
2023-01-04 17:23:00-03:00,34343.0,-43.017137422138504,,
2023-01-04 17:24:00-03:00,34344.0,-43.15865775193989,,
2023-01-04 17:25:00-03:00,34345.0,-43.29697337079667,,
2023-01-04 17:26:00-03:00,34346.0,-43.432085071789274,,
2023-01-04 17:27:00-03:00,34347.0,-43.5639938819091,,
2023-01-04 17:28:00-03:00,34348.0,-43.69270106098433,,
2023-01-04 17:29:00-03:00,34349.0,-43.81820810229635,,
2023-01-04 17:30:00-03:00,34350.0,-43.94051673296161,,
2023-01-04 17:31:00-03:00,34351.0,-44.05962898839264,,
2023-01-04 17:32:00-03:00,34352.0,-44.17554690203402,,
2023-01-04 17:33:00-03:00,34353.0,-44.288272975265045,,
2023-01-04 17:34:00-03:00,34354.0,-44.39780986426554,,
2023-01-04 17:35:00-03:00,34355.0,-44.504160453122765,,
2023-01-04 17:36:00-03:00,34356.0,-44.607327858088446,,
2023-01-04 17:37:00-03:00,34357.0,-44.707315422952206,,
2023-01-04 17:38:00-03:00,34358.0,-44.80412672462892,,
2023-01-04 17:39:00-03:00,34359.0,-44.897765570075215,,
2023-01-04 17:40:00-03:00,34360.0,-44.98823599372869,,
2023-01-04 17:41:00-03:00,34361.0,-45.0755422572876,,
2023-01-04 17:42:00-03:00,34362.0,-45.15968885114763,,
2023-01-04 17:43:00-03:00,34363.0,-45.24068049430923,,
2023-01-04 17:44:00-03:00,34364.0,-45.31852213298483,,
2023-01-04 17:45:00-03:00,34365.0,-45.3932189878188,,
2023-01-04 17:46:00-03:00,34366.0,-45.46477635562785,,
2023-01-04 17:47:00-03:00,34367.0,-45.53319991203093,,
2023-01-04 17:48:00-03:00,34368.0,-45.598495503078325,,
2023-01-04 17:49:00-03:00,34369.0,-45.66066920287071,,
2023-01-04 17:50:00-03:00,34370.0,-45.71972730553156,,
2023-01-04 17:51:00-03:00,34371.0,-45.775676330358536,,
2023-01-04 17:52:00-03:00,34372.0,-45.828523018004915,,
2023-01-04 17:53:00-03:00,34373.0,-45.87827436439212,,
2023-01-04 17:54:00-03:00,34374.0,-45.92493748464829,,
2023-01-04 17:55:00-03:00,34375.0,-45.96851981661059,,
2023-01-04 17:56:00-03:00,34376.0,-46.009028984730406,,
2023-01-04 17:57:00-03:00,34377.0,-46.04647282782789,,
2023-01-04 17:58:00-03:00,34378.0,-46.080859408801615,,
2023-01-04 17:59:00-03:00,34379.0,-46.11219700508831,,
2023-01-04 18:00:00-03:00,34380.0,-46.14049410847734,,
2023-01-04 18:01:00-03:00,34381.0,-46.16575942912288,,
2023-01-04 18:02:00-03:00,34382.0,-46.18800189084411,,
2023-01-04 18:03:00-03:00,34383.0,-46.207230632656696,,
2023-01-04 18:04:00-03:00,34384.0,-46.223455005450575,,
2023-01-04 18:05:00-03:00,34385.0,-46.23668457235877,,
2023-01-04 18:06:00-03:00,34386.0,-46.246929110025896,,
2023-01-04 18:07:00-03:00,34387.0,-46.25419860431311,,
2023-01-04 18:08:00-03:00,34388.0,-46.25850325374339,,
2023-01-04 18:09:00-03:00,34389.0,-46.25985345320544,-46.25985345320544,
2023-01-04 18:10:00-03:00,34390.0,-46.258259825393296,,
2023-01-04 18:11:00-03:00,34391.0,-46.25373318524078,,
2023-01-04 18:12:00-03:00,34392.0,-46.246284558377546,,
2023-01-04 18:13:00-03:00,34393.0,-46.23592517850813,,
2023-01-04 18:14:00-03:00,34394.0,-46.22266647524871,,
2023-01-04 18:15:00-03:00,34395.0,-46.20652008841999,,
2023-01-04 18:16:00-03:00,34396.0,-46.18749784376068,,
2023-01-04 18:17:00-03:00,34397.0,-46.16561180758893,,
2023-01-04 18:18:00-03:00,34398.0,-46.140874207865274,,
2023-01-04 18:19:00-03:00,34399.0,-46.11329748265588,,
2023-01-04 18:20:00-03:00,34400.0,-46.082894269513694,,
2023-01-04 18:21:00-03:00,34401.0,-46.04967740433975,,
2023-01-04 18:22:00-03:00,34402.0,-46.01365991257961,,
2023-01-04 18:23:00-03:00,34403.0,-45.974855019662904,,
2023-01-04 18:24:00-03:00,34404.0,-45.933276143471765,,
2023-01-04 18:25:00-03:00,34405.0,-45.88893689104352,,
2023-01-04 18:26:00-03:00,34406.0,-45.84185106089718,,
2023-01-04 18:27:00-03:00,34407.0,-45.79203264794972,,
2023-01-04 18:28:00-03:00,34408.0,-45.73949582921838,,
2023-01-04 18:29:00-03:00,34409.0,-45.68425496836521,,
2023-01-04 18:30:00-03:00,34410.0,-45.62632457993684,,
2023-01-04 18:31:00-03:00,34411.0,-45.565719479601725,,
2023-01-04 18:32:00-03:00,34412.0,-45.50245454835045,,
2023-01-04 18:33:00-03:00,34413.0,-45.43654488900668,,
2023-01-04 18:34:00-03:00,34414.0,-45.36800578978165,,
2023-01-04 18:35:00-03:00,34415.0,-45.296852715436295,,
2023-01-04 18:36:00-03:00,34416.0,-45.223101305943025,,
2023-01-04 18:37:00-03:00,34417.0,-45.1467673847581,,
2023-01-04 18:38:00-03:00,34418.0,-45.06786689636916,,
2023-01-04 18:39:00-03:00,34419.0,-44.986416115062525,,
2023-01-04 18:40:00-03:00,34420.0,-44.90243133258208,,
2023-01-04 18:41:00-03:00,34421.0,-44.81592907054608,,
2023-01-04 18:42:00-03:00,34422.0,-44.726926014913474,,
2023-01-04 18:43:00-03:00,34423.0,-44.63543902134,,
2023-01-04 18:44:00-03:00,34424.0,-44.54148511504378,,
2023-01-04 18:45:00-03:00,34425.0,-44.445081487794766,,
2023-01-04 18:46:00-03:00,34426.0,-44.346245495614,,
2023-01-04 18:47:00-03:00,34427.0,-44.24499465849194,,
2023-01-04 18:48:00-03:00,34428.0,-44.14134665734517,,
2023-01-04 18:49:00-03:00,34429.0,-44.035319338004044,,
2023-01-04 18:50:00-03:00,34430.0,-43.92693069979048,,
2023-01-04 18:51:00-03:00,34431.0,-43.816198902424574,,
2023-01-04 18:52:00-03:00,34432.0,-43.70314226310372,,
2023-01-04 18:53:00-03:00,34433.0,-43.587779174570976,,
2023-01-04 18:54:00-03:00,34434.0,-43.47012841487468,,
2023-01-04 18:55:00-03:00,34435.0,-43.35020868542034,,
2023-01-04 18:56:00-03:00,34436.0,-43.228038910987635,,
2023-01-04 18:57:00-03:00,34437.0,-43.103638165219856,,
2023-01-04 18:58:00-03:00,34438.0,-42.977025672064144,,
2023-01-04 18:59:00-03:00,34439.0,-42.84822079850286,,
2023-01-04 19:00:00-03:00,34440.0,-42.71724305702247,,
2023-01-04 19:01:00-03:00,34441.0,-42.58411200856469,,
2023-01-04 19:02:00-03:00,34442.0,-42.448847630299774,,
2023-01-04 19:03:00-03:00,34443.0,-42.311469766926976,,
2023-01-04 19:04:00-03:00,34444.0,-42.171998488954706,,
2023-01-04 19:05:00-03:00,34445.0,-42.030454004052345,,
2023-01-04 19:06:00-03:00,34446.0,-41.88685665526351,,
2023-01-04 19:07:00-03:00,34447.0,-41.74122691831316,,
2023-01-04 19:08:00-03:00,34448.0,-41.59358539602632,,
2023-01-04 19:09:00-03:00,34449.0,-41.44395282463608,,
2023-01-04 19:10:00-03:00,34450.0,-41.29235006759212,,
2023-01-04 19:11:00-03:00,34451.0,-41.138798116559514,,
2023-01-04 19:12:00-03:00,34452.0,-40.9833180807844,,
2023-01-04 19:13:00-03:00,34453.0,-40.825931197696576,,
2023-01-04 19:14:00-03:00,34454.0,-40.66665882318701,,
2023-01-04 19:15:00-03:00,34455.0,-40.50552232888711,,
2023-01-04 19:16:00-03:00,34456.0,-40.34254351992937,,
2023-01-04 19:17:00-03:00,34457.0,-40.17774400067871,,
2023-01-04 19:18:00-03:00,34458.0,-40.01114559585986,,
2023-01-04 19:19:00-03:00,34459.0,-39.84277023827385,,
2023-01-04 19:20:00-03:00,34460.0,-39.67263997539666,,
2023-01-04 19:21:00-03:00,34461.0,-39.50077696161768,,
2023-01-04 19:22:00-03:00,34462.0,-39.32720346280341,,
2023-01-04 19:23:00-03:00,34463.0,-39.15194172552527,,
2023-01-04 19:24:00-03:00,34464.0,-38.97501445544244,,
2023-01-04 19:25:00-03:00,34465.0,-38.7964441079996,,
2023-01-04 19:26:00-03:00,34466.0,-38.616253357869624,,
2023-01-04 19:27:00-03:00,34467.0,-38.43446497142953,,
2023-01-04 19:28:00-03:00,34468.0,-38.25110181830595,,
2023-01-04 19:29:00-03:00,34469.0,-38.06618686019241,,
2023-01-04 19:30:00-03:00,34470.0,-37.87974314980305,,
2023-01-04 19:31:00-03:00,34471.0,-37.69179382957661,,
2023-01-04 19:32:00-03:00,34472.0,-37.502362134656465,,
2023-01-04 19:33:00-03:00,34473.0,-37.311471386035926,,
2023-01-04 19:34:00-03:00,34474.0,-37.11914498789407,,
2023-01-04 19:35:00-03:00,34475.0,-36.925406428129186,,
2023-01-04 19:36:00-03:00,34476.0,-36.73027927887084,,
2023-01-04 19:37:00-03:00,34477.0,-36.533787190361636,,
2023-01-04 19:38:00-03:00,34478.0,-36.33595375395338,,
2023-01-04 19:39:00-03:00,34479.0,-36.136803042239535,,
2023-01-04 19:40:00-03:00,34480.0,-35.936358798984685,,
2023-01-04 19:41:00-03:00,34481.0,-35.734644975085025,,
2023-01-04 19:42:00-03:00,34482.0,-35.531685587146406,,
2023-01-04 19:43:00-03:00,34483.0,-35.32750472611642,,
2023-01-04 19:44:00-03:00,34484.0,-35.12212654351885,,
2023-01-04 19:45:00-03:00,34485.0,-34.91557526070307,,
2023-01-04 19:46:00-03:00,34486.0,-34.7078750190781,,
2023-01-04 19:47:00-03:00,34487.0,-34.499050437677475,,
2023-01-04 19:48:00-03:00,34488.0,-34.28912577955638,,
2023-01-04 19:49:00-03:00,34489.0,-34.078125503159505,,
2023-01-04 19:50:00-03:00,34490.0,-33.86607411733456,,
2023-01-04 19:51:00-03:00,34491.0,-33.652996188631576,,
2023-01-04 19:52:00-03:00,34492.0,-33.4389163344302,,
2023-01-04 19:53:00-03:00,34493.0,-33.22385922109246,,
2023-01-04 19:54:00-03:00,34494.0,-33.00784955752967,,
2023-01-04 19:55:00-03:00,34495.0,-32.79091210188428,,
2023-01-04 19:56:00-03:00,34496.0,-32.573071656041854,,
2023-01-04 19:57:00-03:00,34497.0,-32.354353060683835,,
2023-01-04 19:58:00-03:00,34498.0,-32.13478119703812,,
2023-01-04 19:59:00-03:00,34499.0,-31.914380982867897,,
2023-01-04 20:00:00-03:00,34500.0,-31.69317722430245,,
2023-01-04 20:01:00-03:00,34501.0,-31.47119520546338,,
2023-01-04 20:02:00-03:00,34502.0,-31.248459794436677,,
2023-01-04 20:03:00-03:00,34503.0,-31.02499603863854,,
2023-01-04 20:04:00-03:00,34504.0,-30.800829016020682,,
2023-01-04 20:05:00-03:00,34505.0,-30.5759838276462,,
2023-01-04 20:06:00-03:00,34506.0,-30.350485595358563,,
2023-01-04 20:07:00-03:00,34507.0,-30.124359465396093,,
2023-01-04 20:08:00-03:00,34508.0,-29.897630452184025,,
2023-01-04 20:09:00-03:00,34509.0,-29.670324043265982,,
2023-01-04 20:10:00-03:00,34510.0,-29.442465281926584,,
2023-01-04 20:11:00-03:00,34511.0,-29.214079383750924,,
2023-01-04 20:12:00-03:00,34512.0,-28.98519157149192,,
2023-01-04 20:13:00-03:00,34513.0,-28.755827080208846,,
2023-01-04 20:14:00-03:00,34514.0,-28.52601114870272,,
2023-01-04 20:15:00-03:00,34515.0,-28.295769024793564,,
2023-01-04 20:16:00-03:00,34516.0,-28.065125959446164,,
2023-01-04 20:17:00-03:00,34517.0,-27.834107205838095,,
2023-01-04 20:18:00-03:00,34518.0,-27.602738013100463,,
2023-01-04 20:19:00-03:00,34519.0,-27.37104363439765,,
2023-01-04 20:20:00-03:00,34520.0,-27.139049312901818,,
2023-01-04 20:21:00-03:00,34521.0,-26.906780292144084,,
2023-01-04 20:22:00-03:00,34522.0,-26.674261799419707,,
2023-01-04 20:23:00-03:00,34523.0,-26.4415189019727,,
2023-01-04 20:24:00-03:00,34524.0,-26.208577119365973,,
2023-01-04 20:25:00-03:00,34525.0,-25.975461494233492,,
2023-01-04 20:26:00-03:00,34526.0,-25.742197200686302,,
2023-01-04 20:27:00-03:00,34527.0,-25.50880940151511,,
2023-01-04 20:28:00-03:00,34528.0,-25.275323239027458,,
2023-01-04 20:29:00-03:00,34529.0,-25.04176383243214,,
2023-01-04 20:30:00-03:00,34530.0,-24.80815627435917,,
2023-01-04 20:31:00-03:00,34531.0,-24.574525478534667,,
2023-01-04 20:32:00-03:00,34532.0,-24.34089679924294,,
2023-01-04 20:33:00-03:00,34533.0,-24.107295092726112,,
2023-01-04 20:34:00-03:00,34534.0,-23.873745334179898,,
2023-01-04 20:35:00-03:00,34535.0,-23.640272474042103,,
2023-01-04 20:36:00-03:00,34536.0,-23.406901420488445,,
2023-01-04 20:37:00-03:00,34537.0,-23.173657047550172,,
2023-01-04 20:38:00-03:00,34538.0,-22.94056418440876,,
2023-01-04 20:39:00-03:00,34539.0,-22.70764762497889,,
2023-01-04 20:40:00-03:00,34540.0,-22.47493211630938,,
2023-01-04 20:41:00-03:00,34541.0,-22.242442361903546,,
2023-01-04 20:42:00-03:00,34542.0,-22.010203016217194,,
2023-01-04 20:43:00-03:00,34543.0,-21.77823868365675,,
2023-01-04 20:44:00-03:00,34544.0,-21.546573920220133,,
2023-01-04 20:45:00-03:00,34545.0,-21.315233071252386,,
2023-01-04 20:46:00-03:00,34546.0,-21.084240893149033,,
2023-01-04 20:47:00-03:00,34547.0,-20.853621621089555,,
2023-01-04 20:48:00-03:00,34548.0,-20.6233995844518,,
2023-01-04 20:49:00-03:00,34549.0,-20.393599053922962,,
2023-01-04 20:50:00-03:00,34550.0,-20.164244235888127,,
2023-01-04 20:51:00-03:00,34551.0,-19.935359272258456,,
2023-01-04 20:52:00-03:00,34552.0,-19.706968239350235,,
2023-01-04 20:53:00-03:00,34553.0,-19.47909499226112,,
2023-01-04 20:54:00-03:00,34554.0,-19.251763774776702,,
2023-01-04 20:55:00-03:00,34555.0,-19.024998297079225,,
2023-01-04 20:56:00-03:00,34556.0,-18.798822352460633,,
2023-01-04 20:57:00-03:00,34557.0,-18.573259655097633,,
2023-01-04 20:58:00-03:00,34558.0,-18.348333843529904,,
2023-01-04 20:59:00-03:00,34559.0,-18.124068476628892,,
2023-01-04 21:00:00-03:00,34560.0,-17.900487029504728,,
2023-01-04 21:01:00-03:00,34561.0,-17.677612896266083,,
2023-01-04 21:02:00-03:00,34562.0,-17.455469386491902,,
2023-01-04 21:03:00-03:00,34563.0,-17.234079721125227,,
2023-01-04 21:04:00-03:00,34564.0,-17.013467033740636,,
2023-01-04 21:05:00-03:00,34565.0,-16.793654365701677,,
2023-01-04 21:06:00-03:00,34566.0,-16.574664668788593,,
2023-01-04 21:07:00-03:00,34567.0,-16.356520799439988,,
2023-01-04 21:08:00-03:00,34568.0,-16.139245370662554,,
2023-01-04 21:09:00-03:00,34569.0,-15.92286133745689,,
2023-01-04 21:10:00-03:00,34570.0,-15.707391116118464,,
2023-01-04 21:11:00-03:00,34571.0,-15.492857169994616,,
2023-01-04 21:12:00-03:00,34572.0,-15.279281858968272,,
2023-01-04 21:13:00-03:00,34573.0,-15.066687433750856,,
2023-01-04 21:14:00-03:00,34574.0,-14.855096044940804,,
2023-01-04 21:15:00-03:00,34575.0,-14.644529730752264,,
2023-01-04 21:16:00-03:00,34576.0,-14.435010283984084,,
2023-01-04 21:17:00-03:00,34577.0,-14.226559797858524,,
2023-01-04 21:18:00-03:00,34578.0,-14.01919984009676,,
2023-01-04 21:19:00-03:00,34579.0,-13.812952000490245,,
2023-01-04 21:20:00-03:00,34580.0,-13.607837749917904,,
2023-01-04 21:21:00-03:00,34581.0,-13.40387844640164,,
2023-01-04 21:22:00-03:00,34582.0,-13.20109531882454,,
2023-01-04 21:23:00-03:00,34583.0,-12.999509484577398,,
2023-01-04 21:24:00-03:00,34584.0,-12.799141930299612,,
2023-01-04 21:25:00-03:00,34585.0,-12.60001352224934,,
2023-01-04 21:26:00-03:00,34586.0,-12.402144995435469,,
2023-01-04 21:27:00-03:00,34587.0,-12.205556959991663,,
2023-01-04 21:28:00-03:00,34588.0,-12.010269895330865,,
2023-01-04 21:29:00-03:00,34589.0,-11.816304149394735,,
2023-01-04 21:30:00-03:00,34590.0,-11.623679805055247,,
2023-01-04 21:31:00-03:00,34591.0,-11.432417203886079,,
2023-01-04 21:32:00-03:00,34592.0,-11.242536157514172,,
2023-01-04 21:33:00-03:00,34593.0,-11.05405647280076,,
2023-01-04 21:34:00-03:00,34594.0,-10.8669978146753,,
2023-01-04 21:35:00-03:00,34595.0,-10.681379708705602,,
2023-01-04 21:36:00-03:00,34596.0,-10.497221536628377,,
2023-01-04 21:37:00-03:00,34597.0,-10.314542538292761,,
2023-01-04 21:38:00-03:00,34598.0,-10.133361684225466,,
2023-01-04 21:39:00-03:00,34599.0,-9.953698164935586,,
2023-01-04 21:40:00-03:00,34600.0,-9.775570653867115,,
2023-01-04 21:41:00-03:00,34601.0,-9.59899779930275,,
2023-01-04 21:42:00-03:00,34602.0,-9.423998097003503,,
2023-01-04 21:43:00-03:00,34603.0,-9.250589890337842,,
2023-01-04 21:44:00-03:00,34604.0,-9.078791367174386,,
2023-01-04 21:45:00-03:00,34605.0,-8.908620559685763,,
2023-01-04 21:46:00-03:00,34606.0,-8.740095343581208,,
2023-01-04 21:47:00-03:00,34607.0,-8.573233435318075,,
2023-01-04 21:48:00-03:00,34608.0,-8.408052393874756,,
2023-01-04 21:49:00-03:00,34609.0,-8.244569611066101,,
2023-01-04 21:50:00-03:00,34610.0,-8.082802321306337,,
2023-01-04 21:51:00-03:00,34611.0,-7.922767591200889,,
2023-01-04 21:52:00-03:00,34612.0,-7.764482325358911,,
2023-01-04 21:53:00-03:00,34613.0,-7.607963154608194,,
2023-01-04 21:54:00-03:00,34614.0,-7.453226856084888,,
2023-01-04 21:55:00-03:00,34615.0,-7.3002897225965135,,
2023-01-04 21:56:00-03:00,34616.0,-7.149167981161628,,
2023-01-04 21:57:00-03:00,34617.0,-6.999877688383521,,
2023-01-04 21:58:00-03:00,34618.0,-6.852434724546326,,
2023-01-04 21:59:00-03:00,34619.0,-6.706854797613426,,
2023-01-04 22:00:00-03:00,34620.0,-6.56315344032751,,
2023-01-04 22:01:00-03:00,34621.0,-6.421345910958753,,
2023-01-04 22:02:00-03:00,34622.0,-6.2814475763247755,,
2023-01-04 22:03:00-03:00,34623.0,-6.143473338502943,,
2023-01-04 22:04:00-03:00,34624.0,-6.007438010839068,,
2023-01-04 22:05:00-03:00,34625.0,-5.87335623028454,,
2023-01-04 22:06:00-03:00,34626.0,-5.741242445380269,,
2023-01-04 22:07:00-03:00,34627.0,-5.611110925857695,,
2023-01-04 22:08:00-03:00,34628.0,-5.482975750248614,,
2023-01-04 22:09:00-03:00,34629.0,-5.356850814984387,,
2023-01-04 22:10:00-03:00,34630.0,-5.2327498273679485,,
2023-01-04 22:11:00-03:00,34631.0,-5.110686307877725,,
2023-01-04 22:12:00-03:00,34632.0,-4.990673583473829,,
2023-01-04 22:13:00-03:00,34633.0,-4.8727247930017175,,
2023-01-04 22:14:00-03:00,34634.0,-4.756852883721893,,
2023-01-04 22:15:00-03:00,34635.0,-4.64307053320459,,
2023-01-04 22:16:00-03:00,34636.0,-4.531390454072762,,
2023-01-04 22:17:00-03:00,34637.0,-4.421824934828793,,
2023-01-04 22:18:00-03:00,34638.0,-4.314386142689031,,
2023-01-04 22:19:00-03:00,34639.0,-4.209086052103124,,
2023-01-04 22:20:00-03:00,34640.0,-4.105936435619049,,
2023-01-04 22:21:00-03:00,34641.0,-4.004948869531204,,
2023-01-04 22:22:00-03:00,34642.0,-3.9061347290049295,,
2023-01-04 22:23:00-03:00,34643.0,-3.809505126132147,,
2023-01-04 22:24:00-03:00,34644.0,-3.715071163164659,,
2023-01-04 22:25:00-03:00,34645.0,-3.622843546471973,,
2023-01-04 22:26:00-03:00,34646.0,-3.5328328443333903,,
2023-01-04 22:27:00-03:00,34647.0,-3.4450494195787615,,
2023-01-04 22:28:00-03:00,34648.0,-3.35950343187785,,
2023-01-04 22:29:00-03:00,34649.0,-3.276204833759951,,
2023-01-04 22:30:00-03:00,34650.0,-3.195163371729877,,
2023-01-04 22:31:00-03:00,34651.0,-3.116388584883786,,
2023-01-04 22:32:00-03:00,34652.0,-3.0398898041712434,,
2023-01-04 22:33:00-03:00,34653.0,-2.9656761511374246,,
2023-01-04 22:34:00-03:00,34654.0,-2.8937565389029616,,
2023-01-04 22:35:00-03:00,34655.0,-2.8241396674686783,,
2023-01-04 22:36:00-03:00,34656.0,-2.756834029246636,,
2023-01-04 22:37:00-03:00,34657.0,-2.6918479014436496,,
2023-01-04 22:38:00-03:00,34658.0,-2.6291893101328228,,
2023-01-04 22:39:00-03:00,34659.0,-2.568866191806619,,
2023-01-04 22:40:00-03:00,34660.0,-2.510886143557892,,
2023-01-04 22:41:00-03:00,34661.0,-2.4552565902565577,,
2023-01-04 22:42:00-03:00,34662.0,-2.4019847407447728,,
2023-01-04 22:43:00-03:00,34663.0,-2.3510775882011177,,
2023-01-04 22:44:00-03:00,34664.0,-2.302541912362676,,
2023-01-04 22:45:00-03:00,34665.0,-2.2563842729686283,,
2023-01-04 22:46:00-03:00,34666.0,-2.2126109851701266,,
2023-01-04 22:47:00-03:00,34667.0,-2.1712282331590944,,
2023-01-04 22:48:00-03:00,34668.0,-2.1322418935322687,,
2023-01-04 22:49:00-03:00,34669.0,-2.0956576548949277,,
2023-01-04 22:50:00-03:00,34670.0,-2.061480985051368,,
2023-01-04 22:51:00-03:00,34671.0,-2.029717133859559,,
2023-01-04 22:52:00-03:00,34672.0,-2.000371129095199,,
2023-01-04 22:53:00-03:00,34673.0,-1.9734477788220863,,
2023-01-04 22:54:00-03:00,34674.0,-1.948951668482402,,
2023-01-04 22:55:00-03:00,34675.0,-1.9268871638261804,,
2023-01-04 22:56:00-03:00,34676.0,-1.9072584064293092,,
2023-01-04 22:57:00-03:00,34677.0,-1.8900693181375037,,
2023-01-04 22:58:00-03:00,34678.0,-1.875323596191699,,
2023-01-04 22:59:00-03:00,34679.0,-1.8630247137615998,,
2023-01-04 23:00:00-03:00,34680.0,-1.8531759178073384,,
2023-01-04 23:01:00-03:00,34681.0,-1.8457802481643546,,
2023-01-04 23:02:00-03:00,34682.0,-1.8408405009021096,,
2023-01-04 23:03:00-03:00,34683.0,-1.8383592559764919,,
2023-01-04 23:04:00-03:00,34684.0,-1.838338867711788,,-1.838338867711788
2023-01-04 23:05:00-03:00,34685.0,-1.8407814666871296,,
2023-01-04 23:06:00-03:00,34686.0,-1.8456889566192014,,
2023-01-04 23:07:00-03:00,34687.0,-1.853063019256746,,
2023-01-04 23:08:00-03:00,34688.0,-1.8629051162374504,,
2023-01-04 23:09:00-03:00,34689.0,-1.8752164624731278,,
2023-01-04 23:10:00-03:00,34690.0,-1.8899980681454327,,
2023-01-04 23:11:00-03:00,34691.0,-1.9072507108316465,,
2023-01-04 23:12:00-03:00,34692.0,-1.9269749427776177,,
2023-01-04 23:13:00-03:00,34693.0,-1.949171089674209,,
2023-01-04 23:14:00-03:00,34694.0,-1.9738392510371037,,
2023-01-04 23:15:00-03:00,34695.0,-2.0009793012482167,,
2023-01-04 23:16:00-03:00,34696.0,-2.030590888890436,,
2023-01-04 23:17:00-03:00,34697.0,-2.0626734320666844,,
2023-01-04 23:18:00-03:00,34698.0,-2.0972261288242846,,
2023-01-04 23:19:00-03:00,34699.0,-2.1342479473668536,,
2023-01-04 23:20:00-03:00,34700.0,-2.173737630346844,,
2023-01-04 23:21:00-03:00,34701.0,-2.2156936948745245,,
2023-01-04 23:22:00-03:00,34702.0,-2.2601144311276986,,
2023-01-04 23:23:00-03:00,34703.0,-2.306997936800525,,
2023-01-04 23:24:00-03:00,34704.0,-2.356341986423973,,
2023-01-04 23:25:00-03:00,34705.0,-2.4081442240389648,,
2023-01-04 23:26:00-03:00,34706.0,-2.462402037700685,,
2023-01-04 23:27:00-03:00,34707.0,-2.519112588094862,,
2023-01-04 23:28:00-03:00,34708.0,-2.578272812574592,,
2023-01-04 23:29:00-03:00,34709.0,-2.639879420589285,,
2023-01-04 23:30:00-03:00,34710.0,-2.703928900546254,,
2023-01-04 23:31:00-03:00,34711.0,-2.7704175585065927,,
2023-01-04 23:32:00-03:00,34712.0,-2.839341341193122,,
2023-01-04 23:33:00-03:00,34713.0,-2.9106961059821383,,
2023-01-04 23:34:00-03:00,34714.0,-2.9844774408900534,,
2023-01-04 23:35:00-03:00,34715.0,-3.0606807112367314,,
2023-01-04 23:36:00-03:00,34716.0,-3.139301057348662,,
2023-01-04 23:37:00-03:00,34717.0,-3.220333398019269,,
2023-01-04 23:38:00-03:00,34718.0,-3.3037724285551615,,
2023-01-04 23:39:00-03:00,34719.0,-3.389612622026243,,
2023-01-04 23:40:00-03:00,34720.0,-3.477848228185218,,
2023-01-04 23:41:00-03:00,34721.0,-3.5684732768980627,,
2023-01-04 23:42:00-03:00,34722.0,-3.6614815764848396,,
2023-01-04 23:43:00-03:00,34723.0,-3.756866713200293,,
2023-01-04 23:44:00-03:00,34724.0,-3.8546220529305932,,
2023-01-04 23:45:00-03:00,34725.0,-3.9547408120107064,,
2023-01-04 23:46:00-03:00,34726.0,-4.05721577938879,,
2023-01-04 23:47:00-03:00,34727.0,-4.162039732303273,,
2023-01-04 23:48:00-03:00,34728.0,-4.269205158075142,,
2023-01-04 23:49:00-03:00,34729.0,-4.378704329473695,,
2023-01-04 23:50:00-03:00,34730.0,-4.490529298985181,,
2023-01-04 23:51:00-03:00,34731.0,-4.604671903543641,,
2023-01-04 23:52:00-03:00,34732.0,-4.721123763766176,,
2023-01-04 23:53:00-03:00,34733.0,-4.8398763636421895,,
2023-01-04 23:54:00-03:00,34734.0,-4.960920734063931,,
2023-01-04 23:55:00-03:00,34735.0,-5.084247928575316,,
2023-01-04 23:56:00-03:00,34736.0,-5.209848707364889,,
2023-01-04 23:57:00-03:00,34737.0,-5.337713617586096,,
2023-01-04 23:58:00-03:00,34738.0,-5.467832994254846,,
2023-01-04 23:59:00-03:00,34739.0,-5.600196961544715,,
2023-01-05 00:00:00-03:00,34740.0,-5.734795429333646,,
